49.025915,1
49.025947,1
49.025956,1
49.025965,1
49.025973,1
49.025982,1
49.02599,1
49.025998,1
49.026009,1
49.026018,1
49.026026,1
49.026034,1
49.026042,1
49.02605,1
49.026057,1
49.026067,1
49.026074,1
49.026084,1
49.026092,1
49.0261,1
49.026109,1
49.026117,1
49.026124,1
49.026133,1
49.026143,1
49.02615,1
49.026161,1
49.026171,1
49.026179,1
49.026187,1
49.026195,1
49.026204,1
49.026211,1
49.026219,1
49.026227,1
49.026235,1
49.026246,1
49.026254,1
49.026262,1
49.02627,1
49.026278,1
49.026286,1
49.026294,1
49.026301,1
49.026309,1
49.026317,1
49.026325,1
49.026336,1
49.026344,1
49.026352,1
49.02636,1
49.026368,1
49.026375,1
49.026383,1
49.026391,1
49.026399,1
49.026407,1
49.026414,1
49.026422,1
49.026432,1
49.02644,1
49.026448,1
49.026455,1
49.026463,1
49.026471,1
49.026479,1
49.026486,1
49.026494,1
49.026502,1
49.02651,1
49.026518,1
49.026526,1
49.026534,1
49.026544,1
49.026552,1
49.02656,1
49.026567,1
49.026575,1
49.026583,1
49.026591,1
49.026598,1
49.026606,1
49.026613,1
49.026621,1
49.026629,1
49.026637,1
49.026645,1
49.026652,1
49.02666,1
49.02667,1
49.026678,1
49.026686,1
49.026693,1
49.026701,1
49.026708,1
49.026716,1
49.026724,1
49.026731,1
49.026739,1
49.026747,1
49.026755,1
49.026763,1
49.026771,1
49.026778,1
49.026786,1
49.026793,1
49.026801,1
49.026813,1
49.026821,1
49.026829,1
49.026836,1
49.026844,1
49.026852,1
49.026859,1
49.026867,1
49.026874,1
49.026883,1
49.02689,1
49.026898,1
49.026906,1
49.026913,1
49.026921,1
49.026928,1
49.026936,1
49.026943,1
49.026951,1
49.026959,1
49.026974,1
49.026982,1
49.02699,1
49.026998,1
49.027006,1
49.027014,1
49.027021,1
49.027029,1
49.027037,1
49.027045,1
49.027052,1
49.02706,1
49.027068,1
49.027075,1
49.027083,1
49.027091,1
49.027098,1
49.027106,1
49.027113,1
49.027121,1
49.027129,1
49.027137,1
49.027147,1
49.027155,1
49.027163,1
49.027171,1
49.027179,1
49.027186,1
49.027194,1
49.027202,1
49.02721,1
49.027217,1
49.027225,1
49.027233,1
49.027241,1
49.027248,1
49.027257,1
49.027264,1
49.027272,1
49.02728,1
49.027287,1
49.027295,1
49.027303,1
49.027311,1
49.027319,1
49.027326,1
49.027334,1
49.02735,1
49.027359,1
49.027367,1
49.027374,1
49.027383,1
49.02739,1
49.027398,1
49.027406,1
49.027413,1
49.027421,1
49.027429,1
49.027436,1
49.027444,1
49.027452,1
49.027459,1
49.027467,1
49.027474,1
49.027482,1
49.02749,1
49.027497,1
49.027505,1
49.027513,1
49.027521,1
49.027528,1
49.027537,1
49.027544,1
49.027552,1
49.02756,1
49.027572,1
49.027581,1
49.027589,1
49.027596,1
49.027604,1
49.027612,1
49.027619,1
49.027627,1
49.027635,1
49.027643,1
49.027651,1
49.027658,1
49.027666,1
49.027674,1
49.027681,1
49.027689,1
49.027696,1
49.027704,1
49.027712,1
49.02772,1
49.027727,1
49.027735,1
49.027744,1
49.027751,1
49.02776,1
49.027767,1
49.027775,1
49.027783,1
49.02779,1
49.027799,1
49.027807,1
49.027814,1
49.027825,1
49.027834,1
49.027842,1
49.027849,1
49.027857,1
49.027865,1
49.027873,1
49.027881,1
49.027888,1
49.027896,1
49.027904,1
49.027911,1
49.027919,1
49.027927,1
49.027934,1
49.027942,1
49.02795,1
49.027957,1
49.027965,1
49.027973,1
49.027981,1
49.027989,1
49.027997,1
49.028005,1
49.028013,1
49.028021,1
49.028029,1
49.028037,1
49.028045,1
49.028052,1
49.02806,1
49.028068,1
49.028076,1
49.028084,1
49.028092,1
49.0281,1
49.028109,1
49.028117,1
49.028125,1
49.028133,1
49.028141,1
49.028149,1
49.028157,1
49.028164,1
49.028172,1
49.02818,1
49.028188,1
49.028196,1
49.028203,1
49.028211,1
49.028219,1
49.028227,1
49.028235,1
49.028242,1
49.02825,1
49.028258,1
49.028266,1
49.028274,1
49.028282,1
49.028289,1
49.028297,1
49.028305,1
49.028313,1
49.02832,1
49.028328,1
49.028336,1
49.028344,1
49.028352,1
49.02836,1
49.028368,1
49.028378,1
49.028386,1
49.028396,1
49.028404,1
49.028411,1
49.028419,1
49.028431,1
49.028441,1
49.02845,1
49.028458,1
49.028465,1
49.028473,1
49.028482,1
49.02849,1
49.028498,1
49.028507,1
49.028515,1
49.028523,1
49.028531,1
49.028539,1
49.028546,1
49.028554,1
49.028562,1
49.028569,1
49.028577,1
49.028585,1
49.028593,1
49.028601,1
49.02861,1
49.028618,1
49.028626,1
49.028635,1
49.028643,1
49.028651,1
49.028658,1
49.028666,1
49.028674,1
49.028682,1
49.02869,1
49.028697,1
49.028705,1
49.028713,1
49.028721,1
49.028728,1
49.028736,1
49.028744,1
49.028751,1
49.02876,1
49.028768,1
49.028775,1
49.028783,1
49.028795,1
49.028804,1
49.028811,1
49.028819,1
49.028827,1
49.028835,1
49.028842,1
49.02885,1
49.028858,1
49.028866,1
49.028874,1
49.028882,1
49.02889,1
49.028898,1
49.028906,1
49.028913,1
49.028921,1
49.028929,1
49.028936,1
49.028944,1
49.028952,1
49.02896,1
49.028967,1
49.028975,1
49.028983,1
49.028991,1
49.028999,1
49.029007,1
49.029015,1
49.029023,1
49.029031,1
49.029038,1
49.029046,1
49.029054,1
49.029062,1
49.029069,1
49.029077,1
49.029085,1
49.029093,1
49.029101,1
49.029109,1
49.029116,1
49.029124,1
49.029133,1
49.029141,1
49.029148,1
49.029156,1
49.029164,1
49.029171,1
49.029179,1
49.029187,1
49.029196,1
49.029204,1
49.029212,1
49.02922,1
49.029227,1
49.029235,1
49.029243,1
49.02925,1
49.029258,1
49.029266,1
49.029274,1
49.029282,1
49.029289,1
49.029297,1
49.029305,1
49.029313,1
49.02932,1
49.029328,1
49.029336,1
49.029344,1
49.029351,1
49.029359,1
49.029367,1
49.029374,1
49.029383,1
49.029391,1
49.0294,1
49.029407,1
49.029415,1
49.029423,1
49.029431,1
49.029439,1
49.029447,1
49.029454,1
49.029462,1
49.02947,1
49.029477,1
49.029485,1
49.029493,1
49.029501,1
49.029509,1
49.029517,1
49.029525,1
49.029532,1
49.02954,1
49.029548,1
49.029555,1
49.029563,1
49.029571,1
49.029579,1
49.029586,1
49.029594,1
49.029602,1
49.02961,1
49.029617,1
49.029625,1
49.029633,1
49.029643,1
49.029651,1
49.029659,1
49.029667,1
49.029675,1
49.029684,1
49.029691,1
49.029699,1
49.029707,1
49.029714,1
49.029722,1
49.02973,1
49.029737,1
49.029745,1
49.029754,1
49.029762,1
49.02977,1
49.029778,1
49.029785,1
49.029793,1
49.029802,1
49.029809,1
49.029817,1
49.029826,1
49.029832999999996,1
49.029841,1
49.029849,1
49.029856,1
49.029864,1
49.029872,1
49.02988,1
49.029888,1
49.029895,1
49.029904,1
49.029912,1
49.029919,1
49.029927,1
49.029935,1
49.029942,1
49.02995,1
49.029958,1
49.029966,1
49.029974,1
49.029981,1
49.029989,1
49.029997,1
49.030006,1
49.030014,1
49.030022,1
49.030029,1
49.030038,1
49.030046,1
49.030054,1
49.030062,1
49.030069,1
49.030077,1
49.030085,1
49.030093,1
49.030101,1
49.030109,1
49.030116,1
49.030124,1
49.030133,1
49.030141,1
49.030152,1
49.03016,1
49.030168,1
49.030177,1
49.030185,1
49.030193,1
49.030201,1
49.030209,1
49.030217,1
49.030225,1
49.030233,1
49.03024,1
49.030248,1
49.030257,1
49.030265,1
49.030274,1
49.030281,1
49.030291,1
49.030299,1
49.030307,1
49.030314,1
49.030322,1
49.03033,1
49.030338,1
49.030345,1
49.030353,1
49.030361,1
49.030369,1
49.030377,1
49.030385,1
49.030393,1
49.030401,1
49.03041,1
49.030417,1
49.030425,1
49.030433,1
49.03044,1
49.030448,1
49.030456,1
49.030464,1
49.030471,1
49.030479,1
49.030487,1
49.030547,1
49.030558,1
49.030566,1
49.030574,1
49.030582,1
49.03059,1
49.030597,1
49.030605,1
49.030615,1
49.030623,1
49.030632,1
49.03064,1
49.030648,1
49.030656,1
49.030663,1
49.030671,1
49.030679,1
49.030687,1
49.030694,1
49.030702,1
49.03071,1
49.030718,1
49.030725,1
49.030733,1
49.030741,1
49.030748,1
49.030757,1
49.030764,1
49.030772,1
49.030788,1
49.030798,1
49.030805,1
49.030813,1
49.030821,1
49.030829,1
49.030838,1
49.030846,1
49.030854,1
49.030862,1
49.03087,1
49.030878,1
49.030886,1
49.030894,1
49.030902,1
49.03091,1
49.030917,1
49.030925,1
49.030933,1
49.030941,1
49.030949,1
49.030956,1
49.030964,1
49.030972,1
49.03098,1
49.030988,1
49.030995,1
49.031004,1
49.031012,1
49.03102,1
49.031027,1
49.031035,1
49.031043,1
49.031051,1
49.031059,1
49.031067,1
49.031075,1
49.031083,1
49.031091,1
49.031099,1
49.031106,1
49.031114,1
49.031122,1
49.031131,1
49.031138,1
49.031146,1
49.031154,1
49.031162,1
49.03117,1
49.031177,1
49.031185,1
49.031193,1
49.031201,1
49.031208,1
49.031216,1
49.031224,1
49.031233,1
49.03124,1
49.031248,1
49.031256,1
49.031264,1
49.031272,1
49.031281,1
49.031289,1
49.031298,1
49.031306,1
49.031313,1
49.031321,1
49.031329,1
49.031337,1
49.031345,1
49.031352,1
49.03136,1
49.031368,1
49.031376,1
49.031384,1
49.031392,1
49.0314,1
49.031408,1
49.031416,1
49.031423,1
49.031439,1
49.031447,1
49.031455,1
49.031462,1
49.03147,1
49.031478,1
49.031486,1
49.031493,1
49.031501,1
49.03151,1
49.031518,1
49.031526,1
49.031534,1
49.031542,1
49.03155,1
49.031558,1
49.031566,1
49.031574,1
49.031581,1
49.031589,1
49.031597,1
49.031605,1
49.031613,1
49.03162,1
49.031628,1
49.031637,1
49.031645,1
49.031652,1
49.03166,1
49.031668,1
49.031676,1
49.031684,1
49.031691,1
49.031699,1
49.031707,1
49.031715,1
49.031723,1
49.03173,1
49.031738,1
49.031746,1
49.031754,1
49.031762,1
49.03177,1
49.031777,1
49.031785,1
49.031793,1
49.031801,1
49.031809,1
49.031816,1
49.031824,1
49.031832,1
49.03184,1
49.031848,1
49.031855,1
49.031863,1
49.031871,1
49.031879,1
49.031888,1
49.031895,1
49.031903,1
49.031911,1
49.03192,1
49.031928,1
49.031936,1
49.031943,1
49.031951,1
49.031959,1
49.031967,1
49.031974,1
49.031982,1
49.03199,1
49.031998,1
49.032006,1
49.032014,1
49.032023,1
49.032031,1
49.03204,1
49.032047,1
49.032055,1
49.032063,1
49.03207,1
49.032078,1
49.032086,1
49.032094,1
49.032102,1
49.032109,1
49.032117,1
49.032126,1
49.032135,1
49.032143,1
49.032151,1
49.032159,1
49.032177,1
49.032188,1
49.032196,1
49.032204,1
49.032211,1
49.032219,1
49.032227,1
49.032235,1
49.032243,1
49.03225,1
49.032259,1
49.032266,1
49.032274,1
49.032282,1
49.032289,1
49.032297,1
49.032306,1
49.032313,1
49.032321,1
49.032329,1
49.032337,1
49.032344,1
49.032352,1
49.03236,1
49.032368,1
49.032375,1
49.032385,1
49.032394,1
49.032401,1
49.032409,1
49.032417,1
49.032424,1
49.032432,1
49.03244,1
49.032447,1
49.032455,1
49.032463,1
49.032471,1
49.032479,1
49.032486,1
49.032494,1
49.032502,1
49.03251,1
49.032518,1
49.032528,1
49.032536,1
49.032544,1
49.032551,1
49.032559,1
49.032567,1
49.032575,1
49.032582,1
49.032591,1
49.032599,1
49.032606,1
49.032615,1
49.032622,1
49.032632,1
49.032639,1
49.032647,1
49.032655,1
49.032662,1
49.03267,1
49.032678,1
49.032686,1
49.032693,1
49.032701,1
49.032709,1
49.032716,1
49.032724,1
49.032732,1
49.03274,1
49.032748,1
49.032756,1
49.032764,1
49.032772,1
49.03278,1
49.032787,1
49.032795,1
49.032803,1
49.032811,1
49.032818,1
49.032826,1
49.032834,1
49.032842,1
49.032849,1
49.032857,1
49.032867,1
49.032874,1
49.032883,1
49.032891,1
49.032899,1
49.032906,1
49.032914,1
49.032922,1
49.03293,1
49.032937,1
49.032945,1
49.032953,1
49.03296,1
49.032968,1
49.032976,1
49.032984,1
49.032994,1
49.033003,1
49.033011,1
49.033019,1
49.033027,1
49.033034,1
49.033042,1
49.03305,1
49.033058,1
49.033066,1
49.033074,1
49.033081,1
49.033091,1
49.033098,1
49.033106,1
49.033114,1
49.033122,1
49.03313,1
49.033138,1
49.033146,1
49.033154,1
49.033161,1
49.033169,1
49.033177,1
49.033185,1
49.033192,1
49.0332,1
49.033208,1
49.033216,1
49.033224,1
49.033231,1
49.033239,1
49.033247,1
49.033255,1
49.033263,1
49.033271,1
49.033279,1
49.033287,1
49.033295,1
49.033303,1
49.033311,1
49.033319,1
49.033326,1
49.033334,1
49.033342,1
49.03335,1
49.033358,1
49.033365,1
49.033373,1
49.033382,1
49.033389,1
49.033397,1
49.033405,1
49.033414,1
49.033421,1
49.033429,1
49.033437,1
49.033445,1
49.033452,1
49.03346,1
49.033468,1
49.033475,1
49.033483,1
49.033491,1
49.033499,1
49.033507,1
49.033515,1
49.033523,1
49.03353,1
49.033538,1
49.033546,1
49.033553,1
49.033561,1
49.033569,1
49.033577,1
49.033584,1
49.033592,1
49.0336,1
49.033607,1
49.033615,1
49.033623,1
49.033631,1
49.033639,1
49.033646,1
49.033654,1
49.033662,1
49.03367,1
49.033677,1
49.033685,1
49.033693,1
49.033701,1
49.033708,1
49.033716,1
49.033725,1
49.033732,1
49.03374,1
49.033748,1
49.033758,1
49.033766,1
49.033773,1
49.033781,1
49.033789,1
49.033796,1
49.033804,1
49.033812,1
49.033819,1
49.033827,1
49.033835,1
49.033842,1
49.03385,1
49.033858,1
49.033866,1
49.033873,1
49.033881,1
49.033889,1
49.033897,1
49.033907,1
49.033915,1
49.033923,1
49.033931,1
49.033939,1
49.033947,1
49.033955,1
49.033963,1
49.033971,1
49.033979,1
49.033986,1
49.033994,1
49.034002,1
49.034011,1
49.034018,1
49.034026,1
49.034034,1
49.034042,1
49.034049,1
49.034057,1
49.034065,1
49.034073,1
49.03408,1
49.034088,1
49.034096,1
49.034103,1
49.034111,1
49.034119,1
49.034126,1
49.034135,1
49.034143,1
49.03415,1
49.034158,1
49.034166,1
49.034173,1
49.034181,1
49.034189,1
49.034197,1
49.034205,1
49.034212,1
49.03422,1
49.03423,1
49.034238,1
49.034247,1
49.034255,1
49.034263,1
49.03427,1
49.034278,1
49.034286,1
49.034294,1
49.034301,1
49.034309,1
49.034317,1
49.034324,1
49.034332,1
49.03434,1
49.034347,1
49.034355,1
49.034364,1
49.034371,1
49.034381,1
49.034389,1
49.034397,1
49.034404,1
49.034412,1
49.03442,1
49.034428,1
49.034435,1
49.034443,1
49.034452,1
49.034459,1
49.034467,1
49.034475,1
49.034484,1
49.034492,1
49.034499,1
49.034507,1
49.034515,1
49.034523,1
49.034531,1
49.034538,1
49.034546,1
49.034554,1
49.034562,1
49.034569,1
49.034577,1
49.034584,1
49.034592,1
49.0346,1
49.034607,1
49.034617,1
49.034625,1
49.034633,1
49.034641,1
49.034649,1
49.034657,1
49.034664,1
49.034672,1
49.03468,1
49.034688,1
49.034696,1
49.034703,1
49.034711,1
49.034719,1
49.034727,1
49.034735,1
49.034743,1
49.03475,1
49.034759,1
49.034766,1
49.034774,1
49.034782,1
49.03479,1
49.034797,1
49.034805,1
49.034813,1
49.034821,1
49.034828,1
49.034836,1
49.034844,1
49.034852,1
49.034859,1
49.034867,1
49.034875,1
49.034883,1
49.034891,1
49.034898,1
49.034906,1
49.034914,1
49.034921,1
49.03493,1
49.034938,1
49.034946,1
49.034954,1
49.034962,1
49.034971,1
49.034978,1
49.034986,1
49.034994,1
49.035001,1
49.03501,1
49.035017,1
49.035025,1
49.035033,1
49.03504,1
49.035048,1
49.035056,1
49.035064,1
49.035071,1
49.035079,1
49.035087,1
49.035095,1
49.035102,1
49.03511,1
49.035117,1
49.035125,1
49.035134,1
49.035142,1
49.03515,1
49.035157,1
49.035165,1
49.035173,1
49.035181,1
49.035189,1
49.035197,1
49.035204,1
49.035212,1
49.03522,1
49.035228,1
49.035235,1
49.035243,1
49.035252,1
49.03526,1
49.035268,1
49.035275,1
49.035283,1
49.035291,1
49.035299,1
49.035306,1
49.035314,1
49.035322,1
49.03533,1
49.035337,1
49.035345,1
49.035353,1
49.03536,1
49.035368,1
49.035376,1
49.035384,1
49.035392,1
49.035399,1
49.035407,1
49.035415,1
49.035422,1
49.03543,1
49.035438,1
49.035446,1
49.035453,1
49.035461,1
49.035469,1
49.035476,1
49.035484,1
49.035492,1
49.0355,1
49.035508,1
49.035516,1
49.035523,1
49.035531,1
49.035539,1
49.035546,1
49.035554,1
49.035563,1
49.03557,1
49.035579,1
49.035586,1
49.035595,1
49.035603,1
49.03561,1
49.035618,1
49.035626,1
49.035635,1
49.035643,1
49.035651,1
49.035658,1
49.035666,1
49.035674,1
49.035683,1
49.035691,1
49.035699,1
49.035707,1
49.035714,1
49.035722,1
49.03573,1
49.035738,1
49.035746,1
49.035756,1
49.035763,1
49.035771,1
49.035779,1
49.035787,1
49.035795,1
49.035803,1
49.035811,1
49.035819,1
49.035827,1
49.035835,1
49.035842,1
49.03585,1
49.035858,1
49.035866,1
49.035874,1
49.035883,1
49.035891,1
49.035899,1
49.035907,1
49.035915,1
49.035922,1
49.03593,1
49.035938,1
49.035945,1
49.035953,1
49.035961,1
49.035969,1
49.035977,1
49.035985,1
49.035992,1
49.036,1
49.036009,1
49.036017,1
49.036025,1
49.036033,1
49.03604,1
49.036048,1
49.036056,1
49.036064,1
49.036071,1
49.036079,1
49.03609,1
49.036098,1
49.036106,1
49.036114,1
49.036122,1
49.036131,1
49.036139,1
49.036146,1
49.036154,1
49.036162,1
49.03617,1
49.036177,1
49.036187,1
49.036195,1
49.036203,1
49.03621,1
49.036218,1
49.036226,1
49.036234,1
49.036242,1
49.036249,1
49.03626,1
49.036268,1
49.036276,1
49.036284,1
49.036292,1
49.0363,1
49.036307,1
49.036315,1
49.036323,1
49.036331,1
49.036339,1
49.036346,1
49.036354,1
49.036362,1
49.03637,1
49.036378,1
49.036386,1
49.036395,1
49.036402,1
49.03641,1
49.036418,1
49.036426,1
49.036433,1
49.036441,1
49.036449,1
49.036457,1
49.036465,1
49.036472,1
49.03648,1
49.036488,1
49.036495,1
49.036504,1
49.036512,1
49.03652,1
49.036527,1
49.036535,1
49.036543,1
49.036551,1
49.036559,1
49.036566,1
49.036574,1
49.036582,1
49.03659,1
49.036598,1
49.036605,1
49.036614,1
49.036621,1
49.036631,1
49.036638,1
49.036647,1
49.036654,1
49.036662,1
49.03667,1
49.036678,1
49.036685,1
49.036693,1
49.036701,1
49.036709,1
49.036717,1
49.036725,1
49.036732,1
49.03674,1
49.036748,1
49.036756,1
49.036765,1
49.036773,1
49.036781,1
49.036789,1
49.036796,1
49.036804,1
49.036812,1
49.03682,1
49.036827,1
49.036836,1
49.036844,1
49.036851,1
49.036859,1
49.036867,1
49.036875,1
49.036884,1
49.036891,1
49.036899,1
49.036907,1
49.036914,1
49.036922,1
49.03693,1
49.036937,1
49.036945,1
49.036953,1
49.03696,1
49.036968,1
49.036976,1
49.036983,1
49.036991,1
49.036999,1
49.037007,1
49.037015,1
49.037023,1
49.037032,1
